level,sample_scope,fe,family,outcome,label,controls,term,b,se,p,N,clusters,mean_y,status
household,mech,provyear,land-reallocation,asinh_rentin,asinh rented-in area,baseline_bundle,high-instability total,0.054184494482262424,0.26542220368672864,0.8382405468858498,2526,128,0.32675755341373264,ok
household,mech,stackyear,land-reallocation,rentin_mu,Rented-in area (mu),none,low-instability DID,-0.34073866025949356,0.3471337736593078,0.3263080954850516,3184,140,1.7813133156886007,ok
household,mech,stackyear,land-reallocation,rentin_mu,Rented-in area (mu),none,high-minus-low differential,2.30369334566863,1.2273030947819912,0.06051301995265751,3184,140,1.7813133156886007,ok
household,mech,stackyear,land-reallocation,rentin_mu,Rented-in area (mu),none,high-instability total,1.9629546854091366,1.1963203808404987,0.10083334855458932,3184,140,1.7813133156886007,ok
household,mech,provyear,land-reallocation,rentin_mu,Rented-in area (mu),none,low-instability DID,-0.11878884250965535,0.5310634676417008,0.8230054798882033,3178,139,1.7813133156886007,ok
household,mech,provyear,land-reallocation,rentin_mu,Rented-in area (mu),none,high-minus-low differential,1.7039023331410335,0.8314109403471596,0.040421988764928626,3178,139,1.7813133156886007,ok
household,mech,provyear,land-reallocation,rentin_mu,Rented-in area (mu),none,high-instability total,1.5851134906313782,0.9058860867586715,0.08015397093855804,3178,139,1.7813133156886007,ok
household,mech,stackyear,land-reallocation,rentin_mu,Rented-in area (mu),farm_income,low-instability DID,-0.7535852836066862,0.4305280605652711,0.08005373527443814,2772,132,1.7813133156886007,ok
household,mech,stackyear,land-reallocation,rentin_mu,Rented-in area (mu),farm_income,high-minus-low differential,1.220538905546391,0.5567883996864322,0.02837189071752505,2772,132,1.7813133156886007,ok
household,mech,stackyear,land-reallocation,rentin_mu,Rented-in area (mu),farm_income,high-instability total,0.4669536219397049,0.36276686239621336,0.19802447520641353,2772,132,1.7813133156886007,ok
household,mech,provyear,land-reallocation,rentin_mu,Rented-in area (mu),farm_income,low-instability DID,0.015343130980285169,0.48118426199761427,0.9745628148450983,2766,130,1.7813133156886007,ok
household,mech,provyear,land-reallocation,rentin_mu,Rented-in area (mu),farm_income,high-minus-low differential,0.8439982440552637,0.5872534092164432,0.15066231248141868,2766,130,1.7813133156886007,ok
household,mech,provyear,land-reallocation,rentin_mu,Rented-in area (mu),farm_income,high-instability total,0.8593413750355489,0.7212098571432076,0.23344656912250306,2766,130,1.7813133156886007,ok
