level,sample_scope,fe,family,outcome,label,controls,term,b,se,p,N,clusters,mean_y,status
county,mech,provyear,aggregate-reallocation,expand_state,Share expand state,none,high-minus-low differential,0.0038943014418398834,0.07890496917589268,0.9606369276564486,420,146,0.11067863981289972,ok
county,mech,provyear,aggregate-reallocation,expand_state,Share expand state,none,high-instability total,-0.041994483321178264,0.11844276292926759,0.7229229332053558,420,146,0.11067863981289972,ok
county,mech,stackyear,aggregate-reallocation,expand_state,Share expand state,baseline_bundle,low-instability DID,0.030770106035539903,0.03567814767314598,0.3884478366866455,368,130,0.11067863981289972,ok
county,mech,stackyear,aggregate-reallocation,expand_state,Share expand state,baseline_bundle,high-minus-low differential,0.09676229484470275,0.12576701297817258,0.44166931328909587,368,130,0.11067863981289972,ok
county,mech,stackyear,aggregate-reallocation,expand_state,Share expand state,baseline_bundle,high-instability total,0.12753240088024265,0.12037395955097475,0.2893865337794942,368,130,0.11067863981289972,ok
county,mech,provyear,aggregate-reallocation,expand_state,Share expand state,baseline_bundle,low-instability DID,-0.04535605186319713,0.09852274340138471,0.6452569543217512,350,125,0.11067863981289972,ok
county,mech,provyear,aggregate-reallocation,expand_state,Share expand state,baseline_bundle,high-minus-low differential,0.04988190646271523,0.10279463466493773,0.6274934295517838,350,125,0.11067863981289972,ok
county,mech,provyear,aggregate-reallocation,expand_state,Share expand state,baseline_bundle,high-instability total,0.004525854599518098,0.1406222495594728,0.9743249294120394,350,125,0.11067863981289972,ok
county,mech,stackyear,aggregate-reallocation,idle_state,Share idle state,none,low-instability DID,-0.023287606498336486,0.03139760585918944,0.45826907672589556,432,149,0.12039544154349777,ok
county,mech,stackyear,aggregate-reallocation,idle_state,Share idle state,none,high-minus-low differential,-0.09125567714853991,0.1242040561291251,0.4625077174030545,432,149,0.12039544154349777,ok
county,mech,stackyear,aggregate-reallocation,idle_state,Share idle state,none,high-instability total,-0.1145432836468764,0.11986038286057334,0.33925453591709354,432,149,0.12039544154349777,ok
county,mech,provyear,aggregate-reallocation,idle_state,Share idle state,none,low-instability DID,0.07096214944076303,0.09164779197177537,0.43875815090784864,420,146,0.12039544154349777,ok
county,mech,provyear,aggregate-reallocation,idle_state,Share idle state,none,high-minus-low differential,-0.039248075051848984,0.07166770843873853,0.5839393940169209,420,146,0.12039544154349777,ok
county,mech,provyear,aggregate-reallocation,idle_state,Share idle state,none,high-instability total,0.03171407438891404,0.1105036767332288,0.7741156519819334,420,146,0.12039544154349777,ok
county,mech,stackyear,aggregate-reallocation,idle_state,Share idle state,baseline_bundle,low-instability DID,-0.014526477358456283,0.0367058089640943,0.6922863812345715,368,130,0.12039544154349777,ok
county,mech,stackyear,aggregate-reallocation,idle_state,Share idle state,baseline_bundle,high-minus-low differential,0.05581075743014269,0.04885154989340525,0.25326443057888925,368,130,0.12039544154349777,ok
county,mech,stackyear,aggregate-reallocation,idle_state,Share idle state,baseline_bundle,high-instability total,0.041284280071686406,0.03075393046782424,0.17946418710417122,368,130,0.12039544154349777,ok
county,mech,provyear,aggregate-reallocation,idle_state,Share idle state,baseline_bundle,low-instability DID,0.019915749053707684,0.0890645920744894,0.8230606453409356,350,125,0.12039544154349777,ok
county,mech,provyear,aggregate-reallocation,idle_state,Share idle state,baseline_bundle,high-minus-low differential,0.0917329401619461,0.0470692012481657,0.05130794197877701,350,125,0.12039544154349777,ok
county,mech,provyear,aggregate-reallocation,idle_state,Share idle state,baseline_bundle,high-instability total,0.11164868921565378,0.09972225599867592,0.26288574591384384,350,125,0.12039544154349777,ok
county,mech,stackyear,aggregate-reallocation,expand_minus_idle,Expand minus idle balance,none,low-instability DID,0.05143700721776913,0.04060429574054633,0.2052313451541018,432,149,-0.009716801730598053,ok
county,mech,stackyear,aggregate-reallocation,expand_minus_idle,Expand minus idle balance,none,high-minus-low differential,0.14226509612415633,0.13355729407248224,0.286785885943181,432,149,-0.009716801730598053,ok
county,mech,stackyear,aggregate-reallocation,expand_minus_idle,Expand minus idle balance,none,high-instability total,0.19370210334192545,0.1267891909786496,0.12657478367110475,432,149,-0.009716801730598053,ok
county,mech,provyear,aggregate-reallocation,expand_minus_idle,Expand minus idle balance,none,low-instability DID,-0.11685093420378116,0.09412696296961985,0.21445126285105776,420,146,-0.009716801730598053,ok
county,mech,provyear,aggregate-reallocation,expand_minus_idle,Expand minus idle balance,none,high-minus-low differential,0.04314237649368885,0.10046994956996043,0.6676279522979517,420,146,-0.009716801730598053,ok
county,mech,provyear,aggregate-reallocation,expand_minus_idle,Expand minus idle balance,none,high-instability total,-0.07370855771009231,0.13006638394335054,0.5709183451417188,420,146,-0.009716801730598053,ok
county,mech,stackyear,aggregate-reallocation,expand_minus_idle,Expand minus idle balance,baseline_bundle,low-instability DID,0.04529658339399621,0.054373554528785166,0.40480933492973215,368,130,-0.009716801730598053,ok
county,mech,stackyear,aggregate-reallocation,expand_minus_idle,Expand minus idle balance,baseline_bundle,high-minus-low differential,0.04095153741456009,0.14078456757456836,0.7711424329927686,368,130,-0.009716801730598053,ok
county,mech,stackyear,aggregate-reallocation,expand_minus_idle,Expand minus idle balance,baseline_bundle,high-instability total,0.0862481208085563,0.1292820931267961,0.5046883183222821,368,130,-0.009716801730598053,ok
county,mech,provyear,aggregate-reallocation,expand_minus_idle,Expand minus idle balance,baseline_bundle,low-instability DID,-0.06527180091690488,0.10937496632903428,0.550660325628215,350,125,-0.009716801730598053,ok
county,mech,provyear,aggregate-reallocation,expand_minus_idle,Expand minus idle balance,baseline_bundle,high-minus-low differential,-0.04185103369923087,0.11838032265160423,0.7236909000888102,350,125,-0.009716801730598053,ok
county,mech,provyear,aggregate-reallocation,expand_minus_idle,Expand minus idle balance,baseline_bundle,high-instability total,-0.10712283461613575,0.16100303620133505,0.5058287841702813,350,125,-0.009716801730598053,ok
county,mech,stackyear,aggregate-labor,ib_nonfarm_curr_n,Mean current nonfarm workers,none,low-instability DID,-0.03191646250510534,0.09695486055134821,0.7420129231686564,440,151,0.5673358790347142,ok
county,mech,stackyear,aggregate-labor,ib_nonfarm_curr_n,Mean current nonfarm workers,none,high-minus-low differential,0.2821698661892441,0.13965016514732495,0.043326573316458915,440,151,0.5673358790347142,ok
county,mech,stackyear,aggregate-labor,ib_nonfarm_curr_n,Mean current nonfarm workers,none,high-instability total,0.2502534036841388,0.1019984420846885,0.014147266773958429,440,151,0.5673358790347142,ok
county,mech,provyear,aggregate-labor,ib_nonfarm_curr_n,Mean current nonfarm workers,none,low-instability DID,0.298516253978343,0.22957597682046693,0.19350024044646097,430,150,0.5673358790347142,ok
county,mech,provyear,aggregate-labor,ib_nonfarm_curr_n,Mean current nonfarm workers,none,high-minus-low differential,0.408258848886685,0.1510070830535653,0.006859813707362856,430,150,0.5673358790347142,ok
county,mech,provyear,aggregate-labor,ib_nonfarm_curr_n,Mean current nonfarm workers,none,high-instability total,0.706775102865028,0.2699934896839371,0.008851196628230685,430,150,0.5673358790347142,ok
county,mech,stackyear,aggregate-labor,ib_nonfarm_curr_n,Mean current nonfarm workers,baseline_bundle,low-instability DID,0.04802681038528745,0.09659973477886728,0.6190668374196759,374,131,0.5673358790347142,ok
county,mech,stackyear,aggregate-labor,ib_nonfarm_curr_n,Mean current nonfarm workers,baseline_bundle,high-minus-low differential,0.26701360202872926,0.1438508743279415,0.0634274243141518,374,131,0.5673358790347142,ok
county,mech,stackyear,aggregate-labor,ib_nonfarm_curr_n,Mean current nonfarm workers,baseline_bundle,high-instability total,0.3150404124140167,0.10685320108866243,0.0031947729430456193,374,131,0.5673358790347142,ok
county,mech,provyear,aggregate-labor,ib_nonfarm_curr_n,Mean current nonfarm workers,baseline_bundle,low-instability DID,0.22751727978191533,0.21964121109808804,0.3002680242985021,358,128,0.5673358790347142,ok
