scope,anchor,group,outcome,outcome_label,family,fe,b,se,p,N,clusters,mean_y,status
adjacent,high_sat80_t,farmdep bottom tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,-0.25894287239722413,0.10326032078001836,0.012152989405206665,804.0,90.0,0.07366984993178717,ok
adjacent,high_sat80_t,farmdep bottom tercile,rb_farm_any,Any own-farm production,farm-exit,stackyear,-0.10285465874510939,0.08551589102827133,0.22907117397373955,832.0,92.0,0.5942320590207915,ok
adjacent,high_sat80_t,farmdep bottom tercile,rb_farm_any,Any own-farm production,farm-exit,provyear,0.03176721836625738,0.14524224688865114,0.8268690581102601,824.0,92.0,0.5942320590207915,ok
adjacent,high_sat80_t,farmdep bottom tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,-2.549649055359329,0.7532900448720297,0.0007126013908998511,832.0,93.0,2.364325626364282,ok
adjacent,high_sat80_t,farmdep bottom tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,-1.8980233505932085,0.7072512692550477,0.007282068726147242,824.0,93.0,2.364325626364282,ok
adjacent,high_sat80_t,farmdep middle tercile,any_rentin,Any rented-in land,rent-in,stackyear,0.027179131365915384,0.03165070435028374,0.3904943417981215,886.0,98.0,0.11724137931034483,ok
adjacent,high_sat80_t,farmdep middle tercile,any_rentin,Any rented-in land,rent-in,provyear,-0.07385223221917596,0.07436320527736008,0.3206472468809266,872.0,95.0,0.11724137931034483,ok
adjacent,high_sat80_t,farmdep middle tercile,asinh_rentin,asinh rented-in area,rent-in,stackyear,0.04742218789987342,0.07043685002054426,0.5007830311771224,882.0,98.0,0.2204495824699422,ok
adjacent,high_sat80_t,farmdep middle tercile,asinh_rentin,asinh rented-in area,rent-in,provyear,-0.10519613722420175,0.20725151526086477,0.6117499058495995,868.0,95.0,0.2204495824699422,ok
adjacent,high_sat80_t,farmdep middle tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,-0.07788179215960875,0.22626058972522284,0.7306862533535418,940.0,99.0,0.6212222968435192,ok
adjacent,high_sat80_t,farmdep middle tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,-0.17685196941337414,0.20872722397632873,0.3968348879089024,926.0,96.0,0.6212222968435192,ok
adjacent,high_sat80_t,farmdep middle tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,-0.10848413371171618,0.09697369391141941,0.2632696312013231,940.0,99.0,0.1396910678307589,ok
adjacent,high_sat80_t,farmdep middle tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,-0.12147412137172908,0.04364545623274693,0.005382528188598838,926.0,96.0,0.1396910678307589,ok
adjacent,high_sat80_t,farmdep middle tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,-0.01812306309677796,0.04896041995379891,0.7112651951546268,886.0,98.0,0.12413793103448276,ok
adjacent,high_sat80_t,farmdep middle tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,-0.09527216548370548,0.05153557185810494,0.06450575888483351,872.0,95.0,0.12413793103448276,ok
adjacent,high_sat80_t,farmdep middle tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,-0.0028925520724474327,0.02998436277830894,0.9231483430003267,884.0,98.0,0.1069703243616287,ok
adjacent,high_sat80_t,farmdep middle tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,-0.09638061066309023,0.06921171167547344,0.1637566044517117,870.0,95.0,0.1069703243616287,ok
adjacent,high_sat80_t,farmdep middle tercile,rb_farm_any,Any own-farm production,farm-exit,stackyear,-0.08558734650061743,0.08805515501224727,0.3310633406854431,934.0,99.0,0.8600269179004038,ok
adjacent,high_sat80_t,farmdep middle tercile,rb_farm_any,Any own-farm production,farm-exit,provyear,-0.08050045271215733,0.13929089834137592,0.5633110706622206,920.0,96.0,0.8600269179004038,ok
adjacent,high_sat80_t,farmdep middle tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,0.0195684925895382,0.6192964572759327,0.9747926858390145,930.0,99.0,8.272152370558263,ok
adjacent,high_sat80_t,farmdep middle tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,0.17343984311432625,1.3758299719347173,0.8996828670799167,916.0,96.0,8.272152370558263,ok
adjacent,high_sat80_t,farmdep top tercile,any_rentin,Any rented-in land,rent-in,stackyear,0.009023123983633257,0.06419612148664783,0.8882210307834119,1040.0,99.0,0.18220084185207455,ok
adjacent,high_sat80_t,farmdep top tercile,any_rentin,Any rented-in land,rent-in,provyear,-0.4442622950819667,0.10498214086386855,2.3183959587295286e-05,1030.0,97.0,0.18220084185207455,ok
adjacent,high_sat80_t,farmdep top tercile,asinh_rentin,asinh rented-in area,rent-in,stackyear,0.011651175602056717,0.11341568004022094,0.9181773834714847,1040.0,99.0,0.40768616521252815,ok
adjacent,high_sat80_t,farmdep top tercile,asinh_rentin,asinh rented-in area,rent-in,provyear,-0.6131401661248717,0.36969746642027046,0.09721826876767953,1030.0,97.0,0.40768616521252815,ok
adjacent,high_sat80_t,farmdep top tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,-0.11948249619482508,0.10745890251477708,0.26618538048052387,1104.0,101.0,0.23972206137811233,ok
adjacent,high_sat80_t,farmdep top tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,-0.13567098148451565,0.08203953651013615,0.09818303156546686,1096.0,100.0,0.23972206137811233,ok
adjacent,high_sat80_t,farmdep top tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,-0.029567019657372417,0.03618323300020662,0.4138444364684778,1104.0,101.0,0.04226983207874928,ok
adjacent,high_sat80_t,farmdep top tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,-0.009831230542356205,0.02384775328121795,0.6801563691636888,1096.0,100.0,0.04226983207874928,ok
adjacent,high_sat80_t,farmdep top tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,-0.00968212309185329,0.020723860935953114,0.6403590283919874,1040.0,99.0,0.03367408298256164,ok
adjacent,high_sat80_t,farmdep top tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,-0.011475409836065563,0.02788596757117582,0.680697155799028,1030.0,97.0,0.03367408298256164,ok
adjacent,high_sat80_t,farmdep top tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,0.009352623537743176,0.06399914742244514,0.8838134832455649,1040.0,99.0,0.16787003610108303,ok
adjacent,high_sat80_t,farmdep top tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,-0.4442622950819667,0.10498214086386855,2.3183959587295286e-05,1030.0,97.0,0.16787003610108303,ok
adjacent,high_sat80_t,farmdep top tercile,rb_farm_any,Any own-farm production,farm-exit,stackyear,-0.04721655494025085,0.05025068442297111,0.34741244379946445,1104.0,101.0,0.8909512761020881,ok
adjacent,high_sat80_t,farmdep top tercile,rb_farm_any,Any own-farm production,farm-exit,provyear,-0.24545305587416,0.10520883391492337,0.01964772310905339,1096.0,100.0,0.8909512761020881,ok
adjacent,high_sat80_t,farmdep top tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,-0.8928038195375148,0.6470104231561207,0.16762022725272518,1088.0,101.0,9.231518740073607,ok
adjacent,high_sat80_t,farmdep top tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,-6.688354458343489,1.0884851981820085,8.014286235113259e-10,1080.0,100.0,9.231518740073607,ok
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,any_rentin,Any rented-in land,rent-in,stackyear,0.02857142857142861,0.10663319005880066,0.7887445532899603,340.0,33.0,0.08156028368794327,ok
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,any_rentin,Any rented-in land,rent-in,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,asinh_rentin,asinh rented-in area,rent-in,stackyear,0.0402473751269367,0.11525475052839018,0.7269364550847096,338.0,33.0,0.12035488866242336,ok
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,asinh_rentin,asinh rented-in area,rent-in,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,0.6761904761904761,0.15012156668696822,6.659645803918618e-06,348.0,33.0,1.1357388316151202,ok
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,0.14285714285714304,0.05340352694401348,0.007471794675487979,348.0,33.0,0.31443298969072164,ok
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,0.1714285714285716,0.059003596531540664,0.0036679352454493126,340.0,33.0,0.3102836879432624,ok
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,0.02857142857142861,0.10663319005880066,0.7887445532899603,340.0,33.0,0.0673758865248227,ok
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,rb_farm_any,Any own-farm production,farm-exit,stackyear,-0.33333333333333326,0.04103259031068201,4.524662136828919e-16,346.0,33.0,0.5709342560553633,ok
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,rb_farm_any,Any own-farm production,farm-exit,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,-2.3855652519961636,0.6498528268985093,0.00024166805038087637,346.0,33.0,2.4279735438192,ok
adjacent,high_sat80_t,high insecurity + farmdep bottom tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep top tercile,any_rentin,Any rented-in land,rent-in,stackyear,0.1618037135278517,0.0683990513551223,0.018001650524959077,318.0,33.0,0.20934959349593496,ok
adjacent,high_sat80_t,high insecurity + farmdep top tercile,any_rentin,Any rented-in land,rent-in,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep top tercile,asinh_rentin,asinh rented-in area,rent-in,stackyear,0.3730092430989216,0.15287217556541285,0.014686960132182554,318.0,33.0,0.44536941791372814,ok
adjacent,high_sat80_t,high insecurity + farmdep top tercile,asinh_rentin,asinh rented-in area,rent-in,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep top tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,0.16007714561234304,0.294969265637014,0.5873426188930613,342.0,34.0,0.2771317829457364,ok
adjacent,high_sat80_t,high insecurity + farmdep top tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep top tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,0.05062680810028921,0.04639157310654711,0.2751438905364444,342.0,34.0,0.046511627906976744,ok
adjacent,high_sat80_t,high insecurity + farmdep top tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep top tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,0.0,0.024761045890250223,1.0,318.0,33.0,0.036585365853658534,ok
adjacent,high_sat80_t,high insecurity + farmdep top tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep top tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,0.1790450928381966,0.06750557106471157,0.007994524067854317,318.0,33.0,0.1991869918699187,ok
adjacent,high_sat80_t,high insecurity + farmdep top tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep top tercile,rb_farm_any,Any own-farm production,farm-exit,stackyear,-0.1504339440694309,0.10723462157157589,0.1606619761808432,342.0,34.0,0.9089147286821705,ok
adjacent,high_sat80_t,high insecurity + farmdep top tercile,rb_farm_any,Any own-farm production,farm-exit,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,high insecurity + farmdep top tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,0.14338457287082146,0.608179109397901,0.8136185691750839,342.0,34.0,9.37436784202905,ok
adjacent,high_sat80_t,high insecurity + farmdep top tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,,,,,,,error: no regressors after FE
adjacent,high_sat80_t,farm-orientation bottom tercile,any_rentin,Any rented-in land,rent-in,stackyear,-0.11132194813409209,0.09060845663349233,0.21922016649470633,844.0,94.0,0.0800794176042356,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,any_rentin,Any rented-in land,rent-in,provyear,-0.23052774706027412,0.08797455836096804,0.008782898429385089,836.0,93.0,0.0800794176042356,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,asinh_rentin,asinh rented-in area,rent-in,stackyear,-0.18736996560401487,0.150317563701296,0.21258303115531507,840.0,94.0,0.10984509008644623,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,asinh_rentin,asinh rented-in area,rent-in,provyear,-0.24762912489217043,0.15176893922667775,0.10275971751331102,832.0,93.0,0.10984509008644623,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,0.19994021485287264,0.20441449515508578,0.3280190685102313,876.0,95.0,1.1703225806451614,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,0.4265829021926581,0.15702865067419391,0.006595770104986691,868.0,95.0,1.1703225806451614,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,0.009300326950023297,0.10114118241328882,0.9267346607143806,876.0,95.0,0.3367741935483871,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,0.1447400837644739,0.08033023042118005,0.0715747723507115,868.0,95.0,0.3367741935483871,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,0.07858950031625547,0.07347443819186138,0.2847917879920274,844.0,94.0,0.3170086035737922,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,0.14871401474928442,0.08032522189731152,0.0641122099767714,836.0,93.0,0.3170086035737922,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,-0.11058221206736041,0.09094630271769531,0.22402049378175304,842.0,94.0,0.06423841059602649,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,-0.2241632862543054,0.08438497981786422,0.007897147247149378,834.0,93.0,0.06423841059602649,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,rb_farm_any,Any own-farm production,farm-exit,stackyear,-0.09847556675447056,0.0674718951112937,0.14442617166650976,864.0,94.0,0.5937702790395847,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,rb_farm_any,Any own-farm production,farm-exit,provyear,-0.011579762926992962,0.1335916875949426,0.9309256633492329,856.0,94.0,0.5937702790395847,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,-2.7851007125645286,0.6844894858495028,4.724110915070597e-05,858.0,95.0,2.579725534113197,ok
adjacent,high_sat80_t,farm-orientation bottom tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,-1.2004848387457758,0.8819606142758133,0.17346480518691465,850.0,95.0,2.579725534113197,ok
adjacent,high_sat80_t,farm-orientation top tercile,any_rentin,Any rented-in land,rent-in,stackyear,0.05096912613013021,0.070379282680707,0.4689390371259209,1014.0,100.0,0.19103194103194104,ok
adjacent,high_sat80_t,farm-orientation top tercile,any_rentin,Any rented-in land,rent-in,provyear,-0.34336624127137005,0.14419765331657863,0.017255433979315286,1008.0,99.0,0.19103194103194104,ok
adjacent,high_sat80_t,farm-orientation top tercile,asinh_rentin,asinh rented-in area,rent-in,stackyear,0.07356694908741059,0.1255308868233648,0.5578442016011217,1012.0,100.0,0.4471377839152204,ok
adjacent,high_sat80_t,farm-orientation top tercile,asinh_rentin,asinh rented-in area,rent-in,provyear,-0.4445539856221079,0.3694489901999756,0.22886442088804904,1006.0,99.0,0.4471377839152204,ok
adjacent,high_sat80_t,farm-orientation top tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,0.05908348341868161,0.10894968312894879,0.5876114114524124,1082.0,102.0,0.14766686355581807,ok
adjacent,high_sat80_t,farm-orientation top tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,-0.20869439281662588,0.09816347341908924,0.03350423642513106,1074.0,100.0,0.14766686355581807,ok
adjacent,high_sat80_t,farm-orientation top tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,0.028387917368678923,0.0237767701263409,0.2325034062418111,1082.0,102.0,0.01594802126402835,ok
adjacent,high_sat80_t,farm-orientation top tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,-0.024668710323686276,0.017295140680708487,0.15377090162370322,1074.0,100.0,0.01594802126402835,ok
adjacent,high_sat80_t,farm-orientation top tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,0.005608784967069156,0.019470400188893656,0.7732952483052727,1014.0,100.0,0.010442260442260442,ok
adjacent,high_sat80_t,farm-orientation top tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,-0.025042138213339747,0.017623831550381292,0.15533864065404276,1008.0,99.0,0.010442260442260442,ok
adjacent,high_sat80_t,farm-orientation top tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,0.03262604480274811,0.061450238671452474,0.5954642476168159,1014.0,100.0,0.17639827904118008,ok
adjacent,high_sat80_t,farm-orientation top tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,-0.3506701982502608,0.1382778234713939,0.011213220365667959,1008.0,99.0,0.17639827904118008,ok
adjacent,high_sat80_t,farm-orientation top tercile,rb_farm_any,Any own-farm production,farm-exit,stackyear,-0.05469604235525693,0.059559936564330056,0.3584429113165364,1080.0,102.0,0.8993487270574304,ok
adjacent,high_sat80_t,farm-orientation top tercile,rb_farm_any,Any own-farm production,farm-exit,provyear,-0.21938738564773447,0.10677911524641114,0.039918546985544354,1072.0,100.0,0.8993487270574304,ok
adjacent,high_sat80_t,farm-orientation top tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,-1.149397728870167,0.7167418870792058,0.10879288402145305,1056.0,102.0,9.350813041622805,ok
adjacent,high_sat80_t,farm-orientation top tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,-5.6834705214332075,2.182369301872419,0.009207122537202054,1048.0,100.0,9.350813041622805,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,any_rentin,Any rented-in land,rent-in,stackyear,-0.039889610726433225,0.048900990441525974,0.4146591884366493,1218.0,108.0,0.09328891004283675,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,any_rentin,Any rented-in land,rent-in,provyear,-0.0942398064592099,0.14288427495250455,0.5095404801183154,1214.0,106.0,0.09328891004283675,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,asinh_rentin,asinh rented-in area,rent-in,stackyear,-0.06951886929276327,0.10509248424796706,0.5082905496952395,1214.0,108.0,0.16179911330873553,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,asinh_rentin,asinh rented-in area,rent-in,provyear,-0.018162305346775036,0.2576435304615662,0.9438005306239075,1210.0,106.0,0.16179911330873553,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,-0.056914484057660204,0.15494450678769733,0.7133790481826681,1284.0,112.0,1.2166666666666666,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,0.2238527760426665,0.2568813742670129,0.38352230084766503,1280.0,111.0,1.2166666666666666,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,-0.057766075918708505,0.09061400008858303,0.5238017189045452,1284.0,112.0,0.30694444444444446,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,0.016044144833559953,0.14054202681283287,0.9091117097934807,1280.0,111.0,0.30694444444444446,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,0.046346980967695454,0.054438088306037496,0.39456358877421926,1218.0,108.0,0.2831984769157544,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,0.018711797638545434,0.12678799674009933,0.8826715938550103,1214.0,106.0,0.2831984769157544,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,-0.052126334198568616,0.04559359903345723,0.2529215887127977,1216.0,108.0,0.08099094807050977,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,-0.14533672568092285,0.12402524858011751,0.2412646076238174,1212.0,106.0,0.08099094807050977,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,rb_farm_any,Any own-farm production,farm-exit,stackyear,-0.12861090058448424,0.056271893944447905,0.022281978793819504,1272.0,111.0,0.6727103672710367,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,rb_farm_any,Any own-farm production,farm-exit,provyear,-0.060122353859827324,0.1577444227305151,0.7031010395528968,1268.0,110.0,0.6727103672710367,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,-1.8608428998765592,0.5619634116253132,0.0009285564858272348,1256.0,111.0,5.033628800334502,ok
adjacent,high_sat80_t,nonfarm-orientation top tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,-0.6678999015202711,1.4218043466568484,0.6385299672104232,1252.0,110.0,5.033628800334502,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,any_rentin,Any rented-in land,rent-in,stackyear,-0.22869950977650985,0.11301446763411772,0.04300819704534953,816.0,91.0,0.09115646258503401,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,any_rentin,Any rented-in land,rent-in,provyear,-0.3063672716087362,0.10153470462253138,0.0025498252372327234,808.0,90.0,0.09115646258503401,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,asinh_rentin,asinh rented-in area,rent-in,stackyear,-0.43483481154151327,0.19128389218710762,0.023011526932994863,814.0,91.0,0.13852810740220467,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,asinh_rentin,asinh rented-in area,rent-in,provyear,-0.4647672108550239,0.15011699647532914,0.001961283745114597,806.0,90.0,0.13852810740220467,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,0.2558528176329774,0.10957788920722643,0.019548929509037916,842.0,93.0,1.0046604527296938,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,0.2900470801057562,0.14754344206454068,0.04931687640060459,836.0,93.0,1.0046604527296938,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,0.061569383177007136,0.06499871757728808,0.34351651313993214,842.0,93.0,0.27163781624500666,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,0.07845911220371998,0.07753611529671293,0.31158391344755965,836.0,93.0,0.27163781624500666,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,0.059740162910771756,0.06231855051011751,0.3377473504853855,816.0,91.0,0.2598639455782313,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,0.0876653337434637,0.07969565772154219,0.2713315191464116,808.0,90.0,0.2598639455782313,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,-0.23116926690152614,0.11462342738904062,0.04371935958730771,816.0,91.0,0.07346938775510205,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,-0.2983697323900342,0.0979914622935096,0.0023279300017481313,808.0,90.0,0.07346938775510205,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,rb_farm_any,Any own-farm production,farm-exit,stackyear,-0.16004882638659326,0.10041317709173582,0.11095784678131212,834.0,92.0,0.5946488294314382,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,rb_farm_any,Any own-farm production,farm-exit,provyear,-0.12027068594278705,0.10974581345408307,0.2731215461563904,828.0,92.0,0.5946488294314382,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,-2.84543421442932,0.8140540366160057,0.0004733741557303163,834.0,93.0,2.3638194221361792,ok
adjacent,signoff_or_issue_t,farmdep bottom tercile,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,-2.6381442707006695,0.44967878691117324,4.444721300404773e-09,828.0,93.0,2.3638194221361792,ok
adjacent,signoff_or_issue_t,farmdep middle tercile,any_rentin,Any rented-in land,rent-in,stackyear,0.024862120548193457,0.03563869883948818,0.48541747774570165,890.0,98.0,0.11675824175824176,ok
adjacent,signoff_or_issue_t,farmdep middle tercile,any_rentin,Any rented-in land,rent-in,provyear,-0.08337562635367445,0.08528638024296639,0.3282741638670702,876.0,95.0,0.11675824175824176,ok
adjacent,signoff_or_issue_t,farmdep middle tercile,asinh_rentin,asinh rented-in area,rent-in,stackyear,0.059756750190950655,0.075994286739996,0.4316729273562453,886.0,98.0,0.21953863378204988,ok
